,Gender,Age,Income (USD),Income Stability,Profession,Location,Loan Amount Request (USD),Current Loan Expenses (USD),Expense Type 1,Expense Type 2,Dependents,Credit Score,No. of Defaults,Has Active Credit Card,Property Type,Property Location,Co-Applicant,Property Price,Loan Sanction Amount (USD)
25200,1,61,1954.07,1,1,1,196656.25,584.03,0,0,2.0,688.75,0,0,1,1,1.0,292401.24,137659.38
25201,1,64,2358.52,0,3,2,160916.33,599.4,0,0,3.0,878.16,0,2,2,2,0.0,226393.64,120687.25
25202,1,40,2622.73,1,1,0,85025.09,527.56,0,1,2.0,637.45,0,2,3,2,1.0,113239.83,0.0
25203,0,65,2408.05,2,3,1,115223.34,342.33,0,1,1.0,842.61,1,2,4,1,1.0,164549.99,86417.5
25204,1,56,5354.66,1,1,1,177536.23,1056.5,1,1,2.2530265023448575,703.47,0,2,1,2,1.0,205326.26,115398.55
25205,0,65,1719.27,0,3,2,138397.9,521.59,0,0,1.0,845.77,0,2,4,1,0.0,182057.74,110718.32
25206,0,57,2577.3,1,1,1,41436.29,357.47,0,1,3.0,831.63,0,3,2,1,1.0,45793.32,33149.03
25207,1,51,2250.46,1,1,1,212026.77,702.72,0,1,2.0,755.07,0,0,3,2,1.0,312368.76,169621.42
25208,1,61,1247.09,0,3,1,32410.29,340.14,1,1,2.0,800.63,0,0,2,2,0.0,37609.11,25928.23
25209,1,51,7500.3,1,1,2,64488.46,457.29,0,0,2.2530265023448575,743.7773696973819,1,3,1,1,1.0,108956.03,45141.92
25210,0,33,4026.49,1,1,1,175175.32,491.25,0,1,5.0,696.53,0,2,2,2,1.0,230270.79,122622.72
25211,0,62,1720.95,0,3,0,38066.88,397.63,0,1,1.0,817.84,1,2,4,0,1.0,60269.86,28550.16
25212,1,62,914.26,0,3,0,20359.36,102.99,0,1,2.0,842.09,0,0,1,1,0.0,33170.18,0.0
25213,0,36,2225.55,1,7,0,41737.68,205.47,0,1,2.2530265023448575,699.3,0,2,3,2,1.0,55349.44,27129.49
25214,1,55,2630.574417479547,1,7,1,182042.04,895.33,0,0,1.0,868.92,0,2,2,0,1.0,331908.96,136531.53
25215,1,47,2630.574417479547,1,7,1,24113.31,184.18,0,0,1.0,724.55,0,0,1,0,1.0,38108.19,15673.65
25216,0,30,3325.77,1,7,1,176587.23,501.05,1,1,3.0,651.13,0,1,3,0,0.0,232279.45,0.0
25217,1,48,1051.07,1,7,1,33487.37,202.57,1,0,4.0,659.27,0,2,1,2,1.0,40156.53,23441.16
25218,0,46,3521.79,1,4,2,249252.23,712.89,1,1,2.0,770.57,1,0,3,0,1.0,392902.88,174476.56
25219,1,19,1300.91,1,7,1,160271.57,452.07,0,1,2.2530265023448575,866.13,0,2,4,2,1.0,133335.87613228548,120203.68
25220,1,18,3027.56,1,1,2,72440.46,431.85,0,0,3.0,694.03,0,0,4,1,1.0,83917.02,47086.3
25221,1,23,1926.73,1,7,1,35131.18,328.36,0,0,2.0,847.07,0,0,3,2,1.0,41869.08,26348.38
25222,0,18,2630.574417479547,1,7,1,128213.63,684.32,1,1,3.0,781.69,0,3,3,1,1.0,187359.16,102570.9
25223,0,33,1215.32,1,7,0,7759.37,85.88,1,1,2.0,655.91,0,1,1,0,1.0,9805.17,5431.56
25224,0,24,2982.15,1,1,2,201190.22,536.77,0,0,2.0,783.53,1,1,3,0,1.0,252664.37,150892.66
25225,0,65,2946.8,0,3,1,190805.04,694.5,0,1,2.0,785.89,0,0,1,1,0.0,350092.14,133563.53
25226,1,41,2634.03,1,4,0,186153.74,586.96,1,1,6.0,655.65,0,2,2,0,0.0,227039.25,0.0
25227,1,45,3514.09,1,1,1,160287.98,495.28,0,1,4.0,745.95,0,2,4,0,1.0,201384.96,104187.19
25228,0,65,1339.64,0,3,2,37093.37,207.34,0,1,2.0,688.78,0,2,4,0,1.0,57769.27,0.0
25229,0,56,2453.04,1,7,1,33428.11,125.99,0,1,2.0,762.28,1,1,1,2,1.0,61562.82,26742.49
25230,1,18,1034.62,1,1,1,135127.24,381.74,0,1,2.0,786.43,0,2,1,0,1.0,186794.47,101345.43
25231,0,35,2869.78,1,1,1,16963.26,175.69,0,1,2.0,854.06,0,0,4,0,1.0,29060.64,12722.44
25232,1,18,2492.45,1,4,0,100851.05,457.65,0,1,2.0,753.69,0,0,1,1,1.0,183021.39,80680.84
25233,0,62,2743.47,1,1,0,41568.21,191.56,0,0,4.0,818.74,0,1,3,2,0.0,78860.22,0.0
25234,1,18,1171.91,1,7,1,31527.63,155.73,0,1,2.0,718.4423767820499,1,2,2,2,0.0,56513.95,0.0
25235,0,18,1944.6,1,7,2,141637.84,493.35,1,1,1.0,790.86,0,2,1,1,1.0,197513.65,113310.27
25236,1,60,2630.574417479547,2,1,1,42729.67,187.31,0,1,2.2530265023448575,722.78,0,1,2,0,1.0,74349.38,27774.29
25237,1,27,2542.6,1,7,0,199501.36,608.17,0,0,2.0,830.23,0,2,3,2,1.0,353450.52,149626.02
25238,0,35,1088.59,1,1,0,38558.08,437.36,0,0,3.0,660.9,0,2,3,2,1.0,63226.23,25062.75
25239,0,50,2614.32,1,7,0,82424.58,266.9,0,1,2.0,745.75,1,2,2,2,1.0,105870.49,57697.21
25240,0,47,3445.46,1,4,2,131609.77,695.04,0,1,2.0,881.2,0,1,4,1,1.0,246303.04,111868.3
25241,0,59,2630.574417479547,1,4,0,101393.56,369.5,0,1,2.0,703.91,0,1,1,2,1.0,114422.41,65905.81
25242,1,22,3104.55,1,7,2,109015.87,521.53,0,1,2.0,751.84,0,0,3,0,1.0,177386.55,76311.11
25243,0,47,2297.31,1,4,1,62398.17,511.48,0,0,2.0,671.65,1,2,4,0,1.0,89121.05,40558.81
25244,0,23,2491.25,1,1,1,126956.35,544.54,0,0,2.0,798.23,0,0,1,0,1.0,187291.9,88869.44
25245,0,18,2630.574417479547,2,1,2,244134.44,1502.59,1,0,2.0,791.6,0,2,3,1,1.0,461060.24,170894.11
25246,0,53,2135.45,1,7,1,44345.72,317.95,0,1,1.0,761.19,0,0,4,1,1.0,62770.89,31042.0
25247,1,58,2370.56,1,1,1,117174.46,480.16,0,0,2.0,725.78,0,1,1,2,1.0,153079.84,76163.4
25248,1,38,1275.58,1,7,1,77657.28,277.53,0,0,2.2530265023448575,665.14,0,3,2,0,1.0,113092.98,54360.1
25249,1,64,7104.64,0,3,1,178631.21,1723.27,0,0,2.0,815.83,0,0,4,2,0.0,330978.7,133973.41
25250,0,37,1983.47,1,7,1,44292.28,262.63,1,1,2.0,822.52,0,2,3,2,1.0,76470.27,0.0
25251,0,37,2630.574417479547,1,7,1,22697.34,156.98,0,1,4.0,767.45,0,2,1,0,1.0,36074.95,17023.0
25252,0,40,1168.69,1,7,0,27695.58,146.28,0,0,3.0,593.45,0,0,1,0,1.0,46392.42,0.0
25253,0,45,2630.574417479547,1,1,1,21287.96,240.07,0,1,2.0,778.9,0,0,2,1,1.0,25270.39,17030.37
25254,0,21,2142.11,1,7,1,88537.93,430.3,0,1,3.0,746.56,0,2,3,2,0.0,123332.37,0.0
25255,0,51,6430.86,1,1,2,243837.39,653.58,1,1,2.0,795.09,0,1,3,0,1.0,320047.7,0.0
25256,1,44,2630.574417479547,2,7,1,130350.73,421.82,0,0,1.0,835.82,0,2,2,0,1.0,208560.32,104280.58
25257,1,65,2956.82,0,3,1,40218.58,302.64,0,1,4.0,860.88,0,1,4,2,0.0,49396.97,32174.86
25258,0,31,3340.39,1,7,1,108059.91,905.84,1,1,2.0,659.6,0,2,4,0,1.0,142836.57,70238.94
25259,0,37,2628.0,1,7,1,141127.25,483.36,1,1,2.0,707.3,0,0,1,2,1.0,250542.14,91732.71
25260,0,22,6696.27,1,7,1,92314.61,705.56,1,0,2.0,827.72,0,2,2,0,1.0,112703.72,69235.96
25261,1,39,1266.95,1,7,0,73220.57,595.08,0,0,2.0,603.73,0,2,1,0,0.0,129650.09,0.0
25262,0,54,4231.2,1,4,2,119865.78,832.24,1,1,1.0,777.72,0,1,2,1,1.0,207940.68,0.0
25263,1,45,1123.49,1,7,1,26461.32,147.77,1,1,2.0,709.13,0,0,2,1,1.0,37446.18,17199.86
25264,0,23,2370.39,1,7,0,110148.94,896.12,0,1,2.0,643.87,0,0,2,0,1.0,158147.75,0.0
25265,1,21,2630.574417479547,1,7,1,158812.54,645.37,1,1,2.0,833.48,0,2,1,0,1.0,250541.9,127050.03
25266,1,35,3890.33,1,1,0,238480.67,669.07,1,0,2.0,759.48,1,0,4,2,1.0,444178.75,0.0
25267,1,18,674.71,2,7,1,16124.5,145.83,0,1,1.0,748.03,0,0,3,0,1.0,19817.02,10480.93
25268,0,33,1750.5,1,7,1,150731.43,450.73,0,0,2.0,758.32,0,1,4,1,1.0,220995.91,113048.57
25269,0,54,2705.93,1,7,1,87382.33,388.99,0,1,3.0,699.51,0,0,2,0,1.0,158406.54,61167.63
25270,0,23,2305.1,1,4,1,84900.57,420.53,1,1,2.0,791.02,0,0,2,1,1.0,114620.24,67920.46
25271,1,42,3022.31,1,7,1,133457.56,409.2937219655324,0,1,4.0,667.26,0,0,2,0,1.0,161183.55,86747.41
25272,0,65,3782.25,0,3,1,180512.09,555.41,0,1,1.0,866.7,0,1,2,1,0.0,321070.17,162460.88
25273,0,43,966.48,1,7,1,31818.61,143.98,0,1,2.0,768.19,1,2,3,2,1.0,49720.59,23863.96
25274,1,31,4906.41,1,7,2,209861.98,567.82,1,0,2.0,840.7,0,0,4,1,1.0,240958.01,146903.39
25275,0,56,2630.574417479547,1,7,2,112778.45,485.13,0,1,3.0,784.13,0,1,1,2,1.0,131921.13,78944.91
25276,1,60,1343.05,1,7,0,63859.94,326.0,0,0,2.0,646.66,0,1,1,1,1.0,90957.55,0.0
25277,0,53,3472.53,1,1,1,80939.69,377.43,1,0,2.0,679.42,0,0,3,0,0.0,140332.25,0.0
25278,0,45,1899.94,2,7,1,161998.05,455.65,1,0,3.0,840.47,0,2,4,2,1.0,264947.91,113398.63
25279,1,20,2925.35,1,7,0,80332.0,494.26,1,1,4.0,600.45,0,0,4,1,0.0,98166.3,0.0
25280,0,35,2809.12,1,7,1,74331.33,210.26,1,0,2.0,646.22,0,3,1,0,0.0,128650.55,0.0
25281,0,62,3272.3,0,3,0,133106.21,482.0,0,0,2.2530265023448575,726.12,0,1,2,1,0.0,171681.43,93174.35
25282,0,60,3841.67,0,3,1,118133.32,483.24,0,1,1.0,856.69,0,1,1,0,1.0,153967.42,82693.32
25283,1,29,1582.82,1,1,1,90065.25,465.0,0,0,2.0,790.28,1,2,3,2,1.0,153274.15,63045.68
25284,1,28,917.55,1,7,1,6431.37,66.63,0,1,1.0,756.11,0,2,2,0,1.0,9231.26,0.0
25285,0,18,2661.45,1,1,1,52926.64,291.25,1,1,2.0,661.79,0,0,3,1,0.0,85228.95,0.0
25286,0,40,2386.51,1,7,1,15585.04,166.59,0,0,2.0,729.48,0,1,2,1,1.0,23222.65,10130.28
25287,0,18,10539.48,1,7,2,135900.94,610.09,0,1,2.0,862.05,0,0,1,0,1.0,253199.32,108720.75
25288,0,65,1031.99,0,3,1,30488.81,149.58,0,1,2.0,824.64,0,1,1,0,1.0,45261.19,21342.17
25289,1,36,1120.13,1,7,1,72597.11,269.07,0,1,2.2530265023448575,631.06,0,1,1,2,1.0,127170.76,0.0
25290,1,23,2958.92,1,7,1,148425.51,603.91,1,1,3.0,679.44,0,0,2,1,1.0,212055.71,103897.86
25291,1,57,2124.93,1,7,1,44131.15,351.95,0,1,1.0,836.84,0,0,2,0,1.0,76184.09,35304.92
25292,1,36,1040.64,1,1,1,24697.24,140.9,0,0,2.0,730.06,1,1,1,2,0.0,44315.75,0.0
25293,0,54,2630.574417479547,1,7,1,114881.74,367.89,0,1,2.0,794.16,1,0,1,1,1.0,154537.98,80417.22
25294,0,29,3851.14,1,1,2,65519.4,793.91,0,1,3.0,828.25,1,1,1,2,0.0,117072.3,0.0
25295,1,65,1700.21,0,3,1,115526.6,368.27,0,0,2.0,791.09,0,0,2,1,1.0,153610.68,86644.95
25296,0,29,2348.06,1,7,1,54230.66,409.2937219655324,0,1,2.2530265023448575,787.31,1,2,4,0,1.0,89652.59,37961.46
25297,0,52,2630.574417479547,2,1,2,105477.86,495.76,0,1,2.0,850.87,0,3,3,1,1.0,158069.92,84382.29
25298,0,24,2630.574417479547,1,7,1,56886.4,370.46,1,0,3.0,706.62,0,2,2,1,1.0,107242.03,39820.48
25299,1,65,1991.54,0,3,0,149420.03,758.32,0,1,5.0,720.07,0,0,3,1,0.0,183889.81,104594.02
25300,0,51,3001.53,1,7,1,170094.4,686.12,1,1,2.0,781.32,0,0,3,0,1.0,310242.38,136075.52
25301,0,21,4186.26,1,4,0,109679.0,468.83,0,1,2.0,758.41,0,2,1,2,1.0,190516.37,87743.2
25302,1,65,3101.75,0,3,0,76982.96,410.06,1,1,2.0,759.66,0,2,2,1,0.0,91687.65,0.0
25303,0,60,3159.14,1,7,0,48022.78,225.51,0,0,2.0,619.29,1,2,4,2,1.0,56207.09,0.0
25304,0,18,1935.36,1,1,0,112940.85,840.46,0,1,3.0,659.57,0,0,4,2,1.0,174858.87,79058.6
25305,0,18,1550.69,1,4,0,216828.91,760.28,0,1,2.0,741.84,0,1,1,0,1.0,280666.38,0.0
25306,2,32,2630.574417479547,1,7,1,144878.43,599.25,0,1,2.0,751.65,1,2,4,1,1.0,194071.49,115902.74
25307,0,36,1510.51,1,7,0,57759.21,414.54,1,1,3.0,769.47,1,2,2,2,1.0,80154.53,43319.41
25308,0,18,4158.53,1,1,2,38867.88,210.05,1,1,4.0,777.55,0,0,1,0,0.0,46827.69,0.0
25309,0,27,1087.98,1,7,1,61363.04,335.54,0,0,2.0,788.13,0,2,1,1,1.0,87560.66,49090.43
25310,1,46,2519.61,1,1,1,94044.96,316.73,0,1,2.0,694.55,0,1,1,0,0.0,175856.71,0.0
25311,0,65,2052.43,0,3,1,98921.01,383.71,0,0,1.0,822.6,1,1,2,1,0.0,162538.02,0.0
25312,1,62,1538.44,1,1,1,42494.87,198.73,0,1,3.0,666.31,1,1,2,1,1.0,53406.58,29746.41
25313,1,59,3150.98,1,7,1,69214.81,780.96,0,1,2.0,655.76,0,1,2,1,1.0,110307.14,48450.37
25314,1,32,3406.61,1,7,0,46063.22,295.27,1,1,2.2530265023448575,627.86,1,1,2,1,0.0,66787.93,0.0
25315,0,41,2610.36,1,7,1,116122.7,506.8,0,0,3.0,731.0,0,2,1,2,1.0,205982.1,75479.76
25316,0,28,3212.64,1,7,0,147965.79,648.41,1,0,2.2530265023448575,716.6,0,1,3,2,1.0,171537.77,103576.05
25317,1,63,2419.95,1,1,1,52391.1,281.57,1,1,3.0,716.13,0,2,2,0,1.0,72397.65,36673.77
25318,1,56,2133.39,1,7,1,33233.7,163.45,1,1,3.0,637.23,0,3,1,1,0.0,56551.97,48210.12045222018
25319,0,18,2630.574417479547,1,7,1,68771.51,407.11,1,1,2.2530265023448575,711.78,1,1,3,2,1.0,120257.22,48140.06
25320,0,44,3542.29,1,7,1,114168.65,364.92,0,0,2.0,620.59,0,2,1,1,1.0,157558.12,0.0
25321,0,30,2406.41,1,7,1,72114.23,350.67,1,1,2.0,818.54,0,0,2,0,0.0,117971.94,0.0
25322,1,58,2630.574417479547,1,7,1,76795.92,407.44,0,0,3.0,713.9116815564745,1,2,1,0,0.0,113666.79,0.0
25323,0,63,2123.76,0,3,0,74799.18,255.46,0,1,2.0,787.0,0,0,4,2,1.0,114003.75,59839.34
25324,0,22,3935.91,1,7,1,140106.56,466.25,1,1,5.0,597.15,0,2,3,0,1.0,251598.57,0.0
25325,1,18,2630.574417479547,1,7,1,39158.42,210.2,0,1,2.0,730.38,0,1,3,1,1.0,61001.92,27410.89
25326,0,43,963.34,1,7,1,61118.17,245.19,0,0,2.0,851.75,1,0,3,1,1.0,110304.71,45838.63
25327,0,32,2630.574417479547,1,7,1,91796.99,487.64,0,1,3.0,801.74,0,0,4,0,1.0,109362.8,68847.74
25328,1,60,1799.69,1,7,1,141940.54,497.17,0,1,3.0,700.73,0,1,1,2,1.0,201728.04,92261.35
25329,0,55,2630.574417479547,1,1,2,99119.96,303.27,0,0,1.0,700.92,0,0,2,1,1.0,176471.6,69383.97
25330,0,49,2438.08,1,7,0,38026.92,202.81,1,1,3.0,634.4,1,2,3,1,1.0,67611.22,0.0
25331,0,29,6929.74,1,1,1,130931.83,393.47,1,0,3.0,670.23,0,1,1,2,1.0,221286.21,85105.69
25332,1,46,1400.88,1,4,1,49780.74,155.45,1,0,2.0,756.81,0,3,1,2,1.0,74020.43,34846.52
25333,0,49,9441.95,1,7,2,128995.06,345.93,1,0,3.0,747.17,1,2,1,1,0.0,224592.71,0.0
25334,1,62,1273.4,0,3,1,37589.71,178.31,0,1,2.0,691.83,0,1,1,0,1.0,68473.94,24433.31
25335,0,20,961.3,1,4,1,26399.16,409.2937219655324,0,0,2.0,622.33,0,1,1,1,0.0,48239.44,48210.12045222018
25336,1,29,1673.6,1,7,0,36142.92,391.26,1,0,3.0,724.0281055993615,0,1,4,2,1.0,39889.73,23492.9
25337,1,61,2285.99,1,1,1,115017.13,799.46,0,0,2.0,812.71,0,0,1,0,1.0,205239.27,80511.99
25338,0,19,2630.574417479547,1,7,1,12884.77,144.07,0,0,2.0,630.42,0,1,1,1,1.0,22490.38,0.0
25339,0,40,2286.1,1,7,1,34259.56,187.64,0,0,3.0,677.92,0,0,4,1,1.0,39843.71,22268.71
25340,1,58,1303.44,2,7,0,73805.33,373.83,0,0,1.0,660.31,0,0,1,2,1.0,116096.59,47973.46
25341,0,56,2717.21,1,1,2,74779.83,391.63,0,0,2.0,763.92,0,2,4,0,1.0,134297.69,52345.88
25342,1,18,1050.25,1,7,1,99319.6,355.62,0,0,3.0,801.11,0,0,4,0,1.0,141959.9,74489.7
25343,1,46,2453.39,1,7,1,190096.03,584.53,1,0,1.0,747.02,0,1,3,2,1.0,304227.76,133067.22
25344,0,64,2630.574417479547,1,4,2,75902.36,354.57,0,1,2.0,847.5,1,1,4,1,1.0,122042.99,53131.65
25345,1,37,1638.61,1,7,1,78433.11,363.87,0,1,2.0,740.1,0,1,3,2,1.0,145844.59,50981.52
25346,1,47,1281.29,1,7,1,38693.17,224.09,1,1,2.0,646.96,0,1,3,0,1.0,71625.26,0.0
25347,1,63,1007.61,0,3,1,75443.97,326.41,0,1,2.0,744.4,0,0,4,1,1.0,109095.08,52810.78
25348,1,18,2159.53,1,7,1,74690.68,607.91,1,1,4.0,611.56,0,1,2,0,0.0,125516.03,0.0
25349,0,39,1769.37,1,7,0,49418.79,200.42,0,0,2.0,637.29,0,1,2,1,1.0,54601.78,0.0
25350,0,38,3148.84,1,7,1,162888.45,595.81,1,1,2.0,642.69,0,2,2,0,0.0,184436.87,0.0
25351,0,18,1797.93,1,4,1,183007.3,573.59,0,0,3.0,709.74,0,2,1,2,1.0,216587.66,118954.74
25352,1,18,1380.52,1,7,1,81747.62,281.16,1,1,3.0,866.67,0,0,4,1,1.0,134360.12,73572.86
25353,0,18,2761.19,1,7,2,141552.75,508.8,0,0,4.0,820.16,0,2,2,1,1.0,224502.62,106164.56
25354,1,53,3421.48,1,1,1,117016.45,503.24,1,1,4.0,744.11,1,0,4,0,1.0,165084.5,76060.69
25355,0,65,4081.4,0,3,2,38477.4,186.93,0,1,1.0,866.68,0,3,3,1,1.0,48201.84,28858.05
25356,1,27,2691.19,2,7,2,55637.03,640.61,1,1,2.0,681.56,0,2,3,0,1.0,104122.85,36164.07
25357,1,24,2630.574417479547,1,7,1,37183.48,205.01,0,1,3.0,678.89,0,1,4,1,1.0,53876.23,26028.44
25358,0,45,4949.23,1,1,2,187104.39,533.01,0,0,3.0,671.58,0,0,1,1,0.0,277492.42,0.0
25359,1,30,2069.99,1,4,1,51909.81,275.19,0,1,4.0,804.34,0,2,2,1,0.0,88516.49,0.0
25360,1,34,2630.574417479547,1,7,1,167635.12,423.74,0,0,2.0,740.91,0,2,3,0,1.0,301838.35,108962.83
25361,0,40,2630.574417479547,2,1,2,149728.04,404.85,0,1,2.0,751.85,1,0,3,1,1.0,164888.7,48210.12045222018
25362,0,41,2536.52,1,7,1,28165.25,144.44,1,1,2.0,685.95,0,1,3,0,0.0,47632.68,0.0
25363,0,34,2814.17,1,1,1,188858.71,510.05,0,1,1.0,700.24,0,1,1,2,1.0,268479.69,132201.1
25364,0,19,2630.574417479547,1,7,0,110859.0,414.14,1,0,3.0,674.96,0,0,1,0,1.0,126296.79,77601.3
25365,1,62,2630.574417479547,1,4,2,98452.02,333.79,0,1,1.0,727.82,0,1,1,0,1.0,140798.58,63993.81
25366,0,50,2630.574417479547,1,7,0,39293.58,264.29,0,0,2.0,687.36,1,0,2,2,1.0,68312.62,25540.83
25367,1,18,3239.08,1,1,0,89099.53,320.79,0,1,2.0,817.01,0,2,3,1,1.0,168010.51,62369.67
25368,0,47,2417.45,1,7,1,33387.62,107.21,1,0,2.0,722.58,0,3,1,0,0.0,43092.06,0.0
25369,0,33,2630.574417479547,1,1,1,85102.55,465.39,1,1,2.0,850.77,0,0,1,0,1.0,127410.78,63826.91
25370,0,53,2235.94,1,1,2,185351.13,530.35,0,1,5.0,760.82,0,0,3,0,1.0,352093.63,48210.12045222018
25371,0,61,2630.574417479547,1,7,1,67958.35,252.46,0,0,1.0,818.75,0,2,3,1,1.0,97669.79,47570.84
25372,0,18,1553.47,1,7,1,108638.77,478.17,1,1,4.0,648.86,0,1,1,2,0.0,160871.78,0.0
25373,1,49,1658.24,2,7,1,57246.86,324.76,0,1,4.0,762.42,0,1,2,0,1.0,67489.01,40072.8
25374,1,45,5099.74,1,7,1,130124.73,487.24,1,1,2.0,661.91,0,2,1,2,1.0,146244.92,0.0
25375,1,54,2234.82,1,7,1,49276.35,261.92,0,1,2.0,653.53,1,1,3,2,1.0,70985.78,32029.63
25376,0,34,3927.85,1,7,1,307005.55,932.57,0,1,3.0,841.71,1,0,2,2,0.0,467487.64,0.0
25377,1,52,3233.79,1,7,1,88967.45,236.6,0,0,3.0,810.83,0,3,3,2,1.0,104535.18,0.0
25378,0,31,2104.9,1,1,1,171953.47,459.81,1,0,1.0,720.83,0,3,4,0,1.0,321991.62,111769.76
25379,1,65,459.76,0,3,0,33254.92,252.95,0,1,2.0,746.0,0,0,2,0,0.0,54139.8,21615.7
25380,0,55,3058.57,1,7,0,106195.75,841.9,0,1,2.0,678.74,1,1,2,1,1.0,174159.04,74337.02
25381,1,35,2033.46,1,4,1,137232.31,437.85,1,1,1.0,718.51,1,0,4,1,1.0,259847.92,89201.0
25382,0,39,1405.62,1,1,1,61219.05,436.27,0,1,2.2530265023448575,832.61,0,1,2,0,1.0,90684.94,48975.24
25383,1,43,1605.33,1,7,0,46925.4,322.68,0,0,1.0,655.57,1,0,1,2,1.0,133335.87613228548,32847.78
25384,0,65,4021.86,0,3,2,125450.03,387.18,0,0,2.2530265023448575,762.77,0,2,4,2,1.0,205454.07,87815.02
25385,1,51,2630.574417479547,1,7,1,46484.35,235.51,0,1,4.0,731.92,0,1,2,2,1.0,72403.72,32539.04
25386,1,60,1000.96,0,3,1,21308.89,160.83,0,0,2.0,659.25,1,2,1,1,1.0,39058.78,14916.22
25387,0,18,2137.05,1,7,1,86560.92,664.54,0,0,2.2530265023448575,730.3,0,0,1,0,1.0,123128.48,60592.64
25388,1,63,2571.99,1,7,1,257718.23,832.5,0,1,2.0,855.86,0,0,1,0,0.0,331730.31,193288.67
25389,0,49,1111.22,1,1,1,70156.83,399.58,0,0,2.2530265023448575,758.67,0,2,2,1,1.0,97072.85,52617.62
25390,1,21,2630.574417479547,1,7,1,12791.44,129.67,1,1,2.0,687.49,1,0,4,2,1.0,16096.22,8314.44
25391,1,47,1339.69,1,1,0,31150.14,271.41,0,1,3.0,686.84,0,2,2,0,0.0,43554.21,0.0
25392,1,56,3109.97,1,1,2,188058.65,792.87,0,1,2.0,876.31,0,1,2,2,1.0,316625.73,141043.99
25393,1,18,1209.09,2,7,1,52771.95,239.29,0,0,1.0,678.11,0,1,4,0,1.0,80880.65,34301.77
25394,1,65,5981.24,0,3,2,89562.53,402.48,0,1,2.0,794.73,0,2,1,1,1.0,100166.55,71650.02
25395,1,50,2551.8,1,7,1,183883.38,574.79,0,1,2.0,760.68,0,0,1,0,1.0,344135.27,137912.54
25396,0,35,1916.14,1,1,1,62170.85,255.42,1,1,2.0,850.93,0,3,1,1,1.0,100114.77,55953.76
25397,0,61,1180.19,1,1,1,72407.74,315.32,0,1,1.0,690.89,0,2,2,2,1.0,118810.87,47065.03
25398,0,18,4065.17,1,7,2,101576.93,1008.77,0,0,1.0,824.43,0,3,3,1,1.0,164258.09,76182.7
25399,1,18,2551.73,1,7,1,42971.32,220.11,1,1,2.0,624.5,0,1,2,2,1.0,59290.54,0.0
25400,1,18,2201.26,1,1,1,32196.92,409.52,0,1,2.2530265023448575,758.42,0,1,4,2,1.0,40730.69,22537.84
25401,1,25,1235.11,1,7,1,6531.7,67.82,0,1,3.0,782.74,0,1,2,0,1.0,10689.48,4572.19
25402,0,30,3092.77,1,1,2,188583.39,522.39,0,0,4.0,792.36,0,1,3,0,1.0,240393.11,132008.37
25403,1,30,2630.574417479547,1,7,1,164030.33,612.21,1,1,2.0,773.1,0,1,1,0,1.0,199899.91,131224.26
25404,1,58,2072.76,1,7,2,154685.59,446.98,0,0,1.0,830.4,0,2,4,2,1.0,280192.59,116014.19
25405,0,25,1888.06,1,1,1,125474.09,463.92,0,1,4.0,659.3,0,2,1,1,1.0,208693.11,81558.16
25406,1,31,2563.9,1,1,2,103627.52,532.31,0,0,4.0,730.28,0,1,2,1,1.0,118845.02,67357.89
25407,1,61,1634.05,1,7,0,75613.81,545.34,1,1,3.0,656.73,1,0,2,2,1.0,93546.89,49148.98
25408,1,18,1415.01,1,7,1,167250.57,718.41,0,1,2.0,824.03,1,1,4,2,1.0,186761.98,117075.4
25409,1,29,1031.32,1,7,0,31644.69,193.11,1,1,2.0,742.84,0,1,1,2,0.0,53297.66,0.0
25410,0,63,6908.02,0,3,2,185124.93,409.2937219655324,1,1,2.0,859.56,0,3,1,0,1.0,215815.51,129587.45
25411,0,65,2253.77,0,3,1,47751.54,504.59,0,0,2.0,778.9941494943022,0,1,1,1,1.0,64942.32,38201.23
25412,0,65,1239.42,0,3,1,38140.55,177.7,0,1,3.0,801.12,0,2,2,1,1.0,48546.11,30512.44
25413,1,18,612.97,1,7,1,7417.19,71.79,1,0,4.0,751.5,0,2,4,2,1.0,10222.51,5562.89
25414,1,53,1985.36,1,4,0,12407.96,115.42,0,0,1.0,660.23,0,0,2,1,1.0,14279.44,8685.57
25415,1,18,1327.17,1,4,1,74365.21,342.07,0,1,4.0,712.5,1,2,1,2,1.0,114975.19,48337.39
25416,1,61,1125.59,0,3,1,43257.11,139.32,0,1,1.0,869.58,0,2,4,0,0.0,62987.22,36768.54
25417,1,44,1984.47,1,7,1,40658.58,247.25,0,0,1.0,613.18,0,2,3,0,1.0,50530.92,0.0
25418,1,18,2459.75,1,7,1,76543.82,444.94,1,1,2.0,704.94,1,2,1,1,1.0,116431.01,49753.48
25419,1,27,1608.8,1,7,1,77768.05,581.25,0,1,2.2530265023448575,676.46,0,3,1,1,1.0,89446.86,48210.12045222018
25420,0,19,1843.19,1,7,1,151318.04,704.35,0,1,2.0,664.31,0,2,1,2,1.0,217839.94,98356.73
25421,0,18,2268.45,1,1,1,118610.95,318.87,0,1,3.0,686.66,0,3,2,1,1.0,224501.08,83027.66
25422,1,40,2226.63,1,7,1,65698.55,700.96,0,1,2.2530265023448575,792.67,0,2,2,1,1.0,77053.36,52558.84
25423,1,18,1234.95,1,7,1,83197.81,369.47,1,1,4.0,673.87,1,0,1,1,1.0,144247.02,0.0
